wav_filename,transcription_riva,transcription_deepspeech,transcription_aws,transcription_human1,annotator_1,gender_1,audio_language_1,audio_quality_1,additional_notes_1,annotation_id_1,transcription_human2,annotator_2,gender_2,audio_language_2,audio_quality_2,additional_notes_2,annotation_id_2,country,city,station,datetime
rwanda_kigali_RadioRwanda_2021-06-06T12.25.01_11.wav,regular scientific technical to morocco african union par sangama africa it you could go going inkora it's a top f which you have used it could gomazuz fua it,We're going to see it taking a good to her a cup of cannon bateman sense a next in amatory car it ceanabhan colder it idiocies i could weed you maister,"Uh scientific technical to Morocco african Union Barium and single Material africa. You could be going in Gaza Korea uh, topped with your abuse could be uh, marissa. Here is Africa Asia.
",<UNKNOWN> African Union <UNKNOWN> Africa <UNKNOWN>,6,Male,Non-English,Good,,375,,12,Male,Non-English,Good,,232,Rwanda,Kigali,RadioRwanda,2021-06-06T12.25.01
rwanda_kigali_RadioRwanda_2021-01-29T03.05.01_4.wav,baa mugar mu saba ima fra mag naan io gooch i can think of it vita it no kuan,Not to go to it in a yearning to get to go to which actually thumbietot noon,"I'm going!
",,3,Male,Non-English,Good,,49,<UNKNOWN> ,18,Male,Non-English,Good,,429,Rwanda,Kigali,RadioRwanda,2021-01-29T03.05.01
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_18.wav,england's players were booted earlier this summer by some of their own supporters when they took an for their euro,Being ground players were both ellison by some of the also porters were it took any for the europe,"England's players were booed earlier this summer by some of their own supporters when they took a knee for their euro.
",<UNKNOWN> <UNKNOWN> <UNKNOWN> this summer. Some of them also told us when they took the knee for the Euro <TRUNC> ,16,Female,English,Bad,,597,England's players were booed earlier this summer by some of their own supporters when they took a knee for their Euro <TRUNC>,4,Female,English,Good,,142,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
rwanda_kigali_RadioRwanda_2021-01-09T04.25.01_3.wav,abo juba das remo karka gua abc a truk mazamet are two issues of mafa ar a meon numata,I will let you burgomaster caelica waupaca masetto isolating a incommunicable,"Uh Erica franca.
",<UNKNOWN> ,18,Male,Non-English,Good,,450,,12,Male,Non-English,Good,,253,Rwanda,Kigali,RadioRwanda,2021-01-09T04.25.01
rwanda_kigali_RadioRwanda_2021-08-08T20.20.01_4.wav,oh g go robin ham guana yuk and hati haga kik there,All debate be pretendin you and had to let a way in living it,"Oh Wanda Wanda three.
",,12,Male,Non-English,Good,,224,<UNKNOWN>,16,Male,Non-English,Good,,536,Rwanda,Kigali,RadioRwanda,2021-08-08T20.20.01
south_africa_durban_VumaFM_2021-02-03T04.00.01_9.wav,the justice department says elite judge kye sinon tian who died from covid one nine related complications last week will be given a special official funeral category tomb indiana's funeral service will be held at the natal shark spot in durban from 09:00 this morning g c i s director general pola williams says strict covid one nine protocols will be followed during the sendoff ,The justice department says a late judge calefacient one who died from cavatina complications last week or be given a special official funeral at eretum tenseness vice will be held at the tall shocks orangeman from nine a trunk the morning jicara general pomonas says strict covenanted porticos will be followed during the sandal,"The Justice Department says late Judge Kylie for Kenneth and Tianna, who died from covid 19 related complications last week, will be given a special official funeral category. Tomb in chinese funeral service will be held at the natal Sharks Board in Durban from nine o'clock this morning. G CRS director General Pamela Williams says strict Covid 19 protocols will be followed during the send off.
","The justice department says late judge <PII> who died from COVID 19 related complications last week will be given a special official funeral at the <UNKNOWN> tomb a <UNKNOWN> service will be held at the <UNKNOWN> Durban from 9 o'clock this morning. GCRS Director <PII> says ""strict COVID 19 protocols will be followed during the send off"".",1,,,,,5,"The justice department says late Judge Khayelihle Kenneth Mthiyane, who died from COVID-19 related complications last week, will be given a special official funeral at <UNKNOWN> tomb. Mthiyane's funeral service will be held at the Natal Sharks Board in Durban from 9 o'clock this morning. GCRS Director General Phumla Williams says strict COVID-19 protocols will be followed during the sendoff.",4,Female,English,Good,,408,South Africa,Durban,VumaFM,2021-02-03T04.00.01
kenya_nairobi_HBRRadio_2021-09-10T04.00.02_4.wav,japan has pulled out of hosting the club world cup in december because of covet 19 restrictions in the country fifa confirmed the japanese f a s position yesterday with details of an alternative host set to be announced soon that in news this hour ,Upon has pulled out of housing the club world coming diabolical of covenanting restrictions in the country a falcon from the japanese fans position yesterday with details of an alternate host said to be announced sooner that is dear,"Japan has pulled out of hosting the club World Cup in December because of COVID-19 restrictions in the country. To confirm that the Japanese affairs position yesterday, with details of an alternative host set to be announced soon. Dirty news this hour.
","Japan has pulled out of hosting the Club World Cup in December because of COVID 19 restrictions in the country. FIFA confirmed the Japanese have faced position yesterday with details of an alternative host set to be announced soon. That's news, this hour.",2,Male,English,Good,,588,Japan has pulled out of hosting the ... world cup in December due to the COVID restrictions in the country. FIFA confirmed the Japanese affairs positions yesterday with  the details of an alternative venue to be announced soon. That is news this hour,20,Male,English,Good,,623,Kenya,Nairobi,HBRRadio,2021-09-10T04.00.02
nigeria_lagos_LagosTalks_2021-10-12T10.35.01_3.wav,of the 03:30 white poisons and i've spoken about the three white poisons i believe on the world of food ,All the three white poises on a point about the three white poisons i believe on the wall of food,"Story of the three white poisons and I've spoken about the three white poisons, I believe on the world of food.
","of the three wild poisons, and I had spoken about three wild poisons I believe on the ",19,Female,English,Bad,,486,"The three of, the three why poisonous. And I am spoken about three why poisonous, I believe on the wall of foods",10,Female,English,Good,,151,Nigeria,Lagos,LagosTalks,2021-10-12T10.35.01
rwanda_kigali_KTRadio_2021-04-16T09.50.01_5.wav,can you travel with you to co two d one savanna fana 2003 chinese ano senator rito ,If you love getatable what you are bid to walcote to do one or another for not a go goodtime a tenant in a teresiano,"If you're traveling with uh 1 2003 men challenge.
",,8,,Non-English,,Not transcribed,76,,2,Male,Non-English,,,499,Rwanda,Kigali,KTRadio,2021-04-16T09.50.01
south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_8.wav,um also just change your outlook be happyor my my favorite is,So just change your act be happy or what my favorite is,"Um also she just changed your outlook, be happy or my favorite is.
","Also, just change your outlook, be happy, or, my favorite is",2,Female,English,Okay,,173,"um also just change your outlook, be happy or my my favourite is",15,Female,English,,,323,South Africa,Cape Town,CapeTalk,2021-09-11T05.50.01
kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_8.wav,thank you so much was our agenda while it was so jada man went to ambar sko komaba,I think i am right to a sow idea a lot so i did now when one to one because of your moody,"Thank you so much, this is our agenda while it was sour agenda when I wanted to be a killer body.
",I thank you so much <UNKNOWN>,1,Male,"{""choices"": [""English"", ""Non-English""]}",Good,,342,,14,,Non-English,,Not transcribed.,82,Kenya,Kitale,RadioSafariFM,2021-08-04T03.45.01
namibia_windhoek_EagleFM_2021-09-25T02.30.02_9.wav,so you do your mythyou know your president could go tomorrow yo no maybe not your present maybe your officials that need to go there you know have to go in advance they need to be booked into in in advance and they need to be quarantined in advance so that when they are going to attend that conference,So i do you met the you know your present can go to morrow you know you may be not your present maybe you fishers that need to go there as you know i have to go in at any need to be duped into in an advance and to day need to be continuance so that we may even go at em at conference,"So you do your math. Uh, you know, your president could go tomorrow. You're maybe not your president, maybe your officials that need to go there. You know, I have to go in advance. They need to be booked into in advance and they need to be quarantined in advance so that when they are going to attend that conference.
","So do you admit that.. uh..ah.. you know a person could go tomorrow, you know.. maybe it's not your present, maybe your officials that need to go there have to go in advance, they need to be booked into... in advance, and today need to be quarantined in advance. So that when they are going to attend that conference <TRUNC>",16,Male,English,Okay,,618,"so you do your maths, hum you know your <UNKNOWN> could go tomorrow you maybe not for <UNKNOWN> maybe yours officials but need to go there you know have to going advance, they need to be booked into in advance, and to they need to be quarantine in advanced so that one day <UNKNOWN>",1,Male,English,Okay,,120,Namibia,Windhoek,EagleFM,2021-09-25T02.30.02
